,년,월,제목,부제목,링크,작가,출판사,출판일,가격,리뷰,리뷰링크,별점,태그,book_id
86,2023,8,전설로 떠나는 월가의 영웅,주식투자에서 상식으로 성공하는 법,https://www.yes24.com//Product/Goods/102951831,['피터 린치'],국일증권경제연구소,2021년 07월,"23,400원",63,https://www.yes24.com/Product/Goods/102951831?ReviewYn=Y,9.6,"['#2021우량투자서35선', '#돈며들다', '#돈모으고싶을때', '#돈구경시켜드릴게', '#안정적투자']",102951831
87,2023,8,"2023 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화(1,2,3급)","2023 시험 대비, 65~56회 수록",https://www.yes24.com//Product/Goods/120194058,['최태성'],이투스북,2023년 07월,"17,550원",3,https://www.yes24.com/Product/Goods/120194058?ReviewYn=Y,10.0,"['#분철', '#한능검', '#한능검고급', '#한능검심화', '#모두의별별한국사']",120194058
88,2023,8,유연함의 힘,유연함으로 쓰는 새로운 성장 공식,https://www.yes24.com//Product/Goods/118755548,['수잔 애쉬포드'],상상스퀘어,2023년 05월,"19,800원",13,https://www.yes24.com/Product/Goods/118755548?ReviewYn=Y,9.3,[],118755548
89,2023,8,건강과 다이어트를 동시에 잡는 7대 3의 법칙 채소·과일식,단순하면서 자연스러운 가장 효과적인 식단,https://www.yes24.com//Product/Goods/114251948,['조승우'],바이북스,2022년 10월,"17,100원",81,https://www.yes24.com/Product/Goods/114251948?ReviewYn=Y,9.5,['#자연식물식'],114251948
90,2023,8,나는 어떻게 삶의 해답을 찾는가,고명환의 독서 내공 ,https://www.yes24.com//Product/Goods/119627529,['고명환'],라곰,2023년 06월,"16,020원",39,https://www.yes24.com/Product/Goods/119627529?ReviewYn=Y,9.6,[],119627529
91,2023,8,데일 카네기 자기관리론,,https://www.yes24.com//Product/Goods/96794060,['데일 카네기'],현대지성,2021년 01월,"10,350원",156,https://www.yes24.com/Product/Goods/96794060?ReviewYn=Y,9.7,"['#크레마클럽에있어요', '#자기관리', '#건강한자기관리']",96794060
92,2023,8,약속,민시우 동시집,https://www.yes24.com//Product/Goods/116203412,['민시우'],gasse(가쎄),2022년 12월,"12,420원",3,https://www.yes24.com/Product/Goods/116203412?ReviewYn=Y,10.0,"['#어린이가쓴동시', '#어린이작가', '#이별과성장', '#동시']",116203412
93,2023,8,아는 만큼 보인다,한 권으로 읽는 나의 문화유산답사기,https://www.yes24.com//Product/Goods/119410082,['유홍준'],창비,2023년 06월,"19,800원",8,https://www.yes24.com/Product/Goods/119410082?ReviewYn=Y,9.8,"['#문화유산', '#답사기']",119410082
94,2023,8,좋은 일이 오려고 그러나 보다,,https://www.yes24.com//Product/Goods/120785860,['박여름'],히읏,2023년 07월,"15,120원",5,https://www.yes24.com/Product/Goods/120785860?ReviewYn=Y,10.0,[],120785860
95,2023,8,돈은 좋지만 재테크는 겁나는 너에게,혼자서는 막막한 20대에게 뿅글이가 알려주는 돈을 다루고 불리는 비밀,https://www.yes24.com//Product/Goods/116992687,['뿅글이'],황금부엉이,2023년 02월,"14,850원",41,https://www.yes24.com/Product/Goods/116992687?ReviewYn=Y,9.8,"['#돈좀벌어보자', '#돈관리의모든것', '#재테크기초']",116992687
96,2023,8,"안녕, 에리 한정판",,https://www.yes24.com//Product/Goods/121949031,['후지모토 타츠키'],학산문화사,2023년 08월,"16,200원",11,https://www.yes24.com/Product/Goods/121949031?ReviewYn=Y,9.6,[],121949031
97,2023,8,그릿 (50만 부 판매 기념 리커버 골드에디션),"IQ, 재능, 환경을 뛰어넘는 열정적 끈기의 힘",https://www.yes24.com//Product/Goods/69622442,['앤절라 더크워스'],비즈니스북스,2019년 02월,"16,200원",104,https://www.yes24.com/Product/Goods/69622442?ReviewYn=Y,8.9,"['#월간개발자_주니어', '#월간개발자_추천도서', '#북클러버의선택', '#꾸준함의힘', '#김미경TV에소개된책']",69622442
98,2023,8,SQL 자격검정 실전문제,국가공인 SQL전문가·국가공인 SQL개발자 ,https://www.yes24.com//Product/Goods/33524934,['한국데이터진흥원'],한국데이터산업진흥원,2020년 05월,"18,000원",66,https://www.yes24.com/Product/Goods/33524934?ReviewYn=Y,9.1,"['#분철', '#SQL', '#국가공인', '#자격증', '#취준']",33524934
99,2023,8,사소한 추억의 힘,탁현민 산문집 2013~2023,https://www.yes24.com//Product/Goods/121826083,['탁현민'],메디치미디어,2023년 08월,"17,820원",13,https://www.yes24.com/Product/Goods/121826083?ReviewYn=Y,9.9,[],121826083
100,2023,8,부의 추월차선 (10주년 스페셜 에디션),부자들이 말해 주지 않는 진정한 부를 얻는 방법,https://www.yes24.com//Product/Goods/106369008,['엠제이 드마코'],토트출판사,2022년 02월,"15,750원",64,https://www.yes24.com/Product/Goods/106369008?ReviewYn=Y,9.1,"['#크레마클럽에있어요', '#책읽아웃', '#경제적자유', '#억만장자', '#부자비법']",106369008
101,2023,8,시장 불변의 법칙,어떤 하락장에서도 살아남을 수 있는,https://www.yes24.com//Product/Goods/118758923,['장지웅'],여의도책방,2023년 05월,"18,000원",36,https://www.yes24.com/Product/Goods/118758923?ReviewYn=Y,9.6,[],118758923
102,2023,8,프리워터,자유를 찾는 모든 이들의 꿈,https://www.yes24.com//Product/Goods/119963651,['아미나 루크먼 도슨'],밝은미래,2023년 07월,"15,750원",39,https://www.yes24.com/Product/Goods/119963651?ReviewYn=Y,9.8,[],119963651
103,2023,8,그리스 로마 신화 34,로마 왕국의 빛과 그림자,https://www.yes24.com//Product/Goods/120760332,['박시연'],아울북,2023년 07월,"13,500원",17,https://www.yes24.com/Product/Goods/120760332?ReviewYn=Y,9.8,[],120760332
104,2023,8,공부하고 있다는 착각,성적의 판도를 가르는 뇌 최적화의 기술,https://www.yes24.com//Product/Goods/120164641,['대니얼 T. 윌링햄'],웅진지식하우스,2023년 07월,"17,820원",30,https://www.yes24.com/Product/Goods/120164641?ReviewYn=Y,9.7,[],120164641
105,2023,8,ETS 토익 정기시험 실전 1000 Vol. 1 LC + RC 세트 한정판 (전2권),TOEIC 출제기관 독점제공,https://www.yes24.com//Product/Goods/119865797,['ETS'],YBM(와이비엠),2023년 07월,"26,640원",12,https://www.yes24.com/Product/Goods/119865797?ReviewYn=Y,10.0,[],119865797
106,2023,8,K 배터리 레볼루션,,https://www.yes24.com//Product/Goods/117075493,['박순혁'],지와인,2023년 02월,"17,100원",40,https://www.yes24.com/Product/Goods/117075493?ReviewYn=Y,9.5,[],117075493
107,2023,8,눈에 갇힌 외딴 산장에서,,https://www.yes24.com//Product/Goods/120483286,['히가시노 게이고'],재인,2023년 07월,"16,920원",21,https://www.yes24.com/Product/Goods/120483286?ReviewYn=Y,9.9,[],120483286
108,2023,8,키위엔 영어회화 하루 5분의 기적,기초도 3개월이면 회화가 되는 특허 받은 영어 학습법,https://www.yes24.com//Product/Goods/115475489,['박강준'],키위엔,2022년 12월,"17,550원",23,https://www.yes24.com/Product/Goods/115475489?ReviewYn=Y,9.9,[],115475489
109,2023,8,내가 가진 것을 세상이 원하게 하라,최인아 대표가 축적한 일과 삶의 인사이트,https://www.yes24.com//Product/Goods/118429999,['최인아'],해냄,2023년 04월,"15,750원",111,https://www.yes24.com/Product/Goods/118429999?ReviewYn=Y,9.5,[],118429999
110,2023,8,NEW 미꽃체 손글씨 노트,손글씨를 인쇄된 폰트처럼,https://www.yes24.com//Product/Goods/119811851,['최현미'],시원북스,2023년 06월,"15,030원",13,https://www.yes24.com/Product/Goods/119811851?ReviewYn=Y,10.0,[],119811851
111,2023,8,아버지의 해방일지,,https://www.yes24.com//Product/Goods/112253263,['정지아'],창비,2022년 09월,"13,500원",330,https://www.yes24.com/Product/Goods/112253263?ReviewYn=Y,9.6,[],112253263
112,2023,8,백앤아 3,오싹소름 귀신 학교,https://www.yes24.com//Product/Goods/121930538,['백앤아'],샌드박스스토리 키즈,2023년 08월,"13,500원",13,https://www.yes24.com/Product/Goods/121930538?ReviewYn=Y,9.8,[],121930538
113,2023,8,스틱!,"1초 만에 착 달라붙는 메시지, 그 안에 숨은 6가지 법칙",https://www.yes24.com//Product/Goods/114678945,['칩 히스'],웅진지식하우스,2022년 10월,"17,100원",57,https://www.yes24.com/Product/Goods/114678945?ReviewYn=Y,9.6,[],114678945
114,2023,8,해커스 일본어 첫걸음 : 일본어 기초 20일 독학 완성!,기초 문형으로 회화부터 JLPT까지,https://www.yes24.com//Product/Goods/102502665,['해커스 일본어연구소'],해커스어학연구소,2021년 07월,"12,510원",37,https://www.yes24.com/Product/Goods/102502665?ReviewYn=Y,9.8,[],102502665
115,2023,8,푸른 사자 와니니 6,수사자 아산테,https://www.yes24.com//Product/Goods/121960658,['이현'],창비,2023년 08월,"10,800원",48,https://www.yes24.com/Product/Goods/121960658?ReviewYn=Y,9.9,[],121960658
116,2023,8,당신도 느리게 나이 들 수 있습니다,나이가 들어도 몸의 시간은 젊게,https://www.yes24.com//Product/Goods/116413548,['정희원'],더퀘스트,2023년 01월,"16,020원",101,https://www.yes24.com/Product/Goods/116413548?ReviewYn=Y,9.6,[],116413548
117,2023,8,발명코믹북 무한의 계단 1,전설의 시작,https://www.yes24.com//Product/Goods/121565168,['임우영'],서울문화사,2023년 08월,"13,500원",31,https://www.yes24.com/Product/Goods/121565168?ReviewYn=Y,10.0,[],121565168
118,2023,8,원펀맨 ONE PUNCH MAN 28,심연으로,https://www.yes24.com//Product/Goods/121948295,['ONE'],대원,2023년 08월,"4,950원",17,https://www.yes24.com/Product/Goods/121948295?ReviewYn=Y,9.6,[],121948295
119,2023,8,레버리지,자본주의 속에 숨겨진 부의 비밀,https://www.yes24.com//Product/Goods/117389523,['롭 무어'],다산북스,2023년 02월,"16,200원",38,https://www.yes24.com/Product/Goods/117389523?ReviewYn=Y,9.3,[],117389523
0,2023,8,세상의 마지막 기차역,,https://www.yes24.com//Product/Goods/109308932,['무라세 다케시'],모모,2022년 05월,"12,600원",185,https://www.yes24.com/Product/Goods/109308932?ReviewYn=Y,9.5,"['#가을에어울리는책', '#인스타그책', '#파랑을잡아', '#휴머니즘', '#판타지/SF']",109308932
1,2023,8,행복이 어떤 건지 가끔 생각해,오늘도 마음을 노래하는 뮤지션 고영배의 다정한 하루하루,https://www.yes24.com//Product/Goods/122090490,['고영배 (소란)'],북폴리오,2023년 09월,"15,120원",20,https://www.yes24.com/Product/Goods/122090490?ReviewYn=Y,9.4,['#연예인에세이'],122090490
2,2023,8,만일 내가 인생을 다시 산다면,벌써 마흔이 된 당신에게 해 주고 싶은 말들 42,https://www.yes24.com//Product/Goods/115142458,['김혜남'],메이븐,2022년 11월,"15,480원",134,https://www.yes24.com/Product/Goods/115142458?ReviewYn=Y,9.6,"['#2023대구올해의책', '#크레마클럽에있어요', '#인생선배', '#인생2막대비', '#내인생이달라졌다']",115142458
3,2023,8,사람은 생각하는 대로 된다,전 세계 1%만 알고 있는 부와 성공의 비밀,https://www.yes24.com//Product/Goods/120761154,['얼 나이팅게일'],빌리버튼,2023년 08월,"16,920원",2,https://www.yes24.com/Product/Goods/120761154?ReviewYn=Y,7.0,['#얼리리더'],120761154
4,2023,8,정재승의 인간 탐구 보고서 12,인간은 누구나 더없이 예술적이다,https://www.yes24.com//Product/Goods/121911702,['이고은'],아울북,2023년 08월,"14,220원",22,https://www.yes24.com/Product/Goods/121911702?ReviewYn=Y,10.0,"['#집사부일체', '#뇌가내를안다면', '#뇌과학', '#과학동화']",121911702
5,2023,8,김미경의 마흔 수업,이미 늦었다고 생각하는 당신을 위한,https://www.yes24.com//Product/Goods/117188090,['김미경'],어웨이크북스,2023년 02월,"16,200원",226,https://www.yes24.com/Product/Goods/117188090?ReviewYn=Y,9.8,"['#일타강사', '#위로와응원', '#위로의말', '#마흔즈음에', '#인생지침서']",117188090
6,2023,8,만화 나 혼자만 레벨업 9 ,,https://www.yes24.com//Product/Goods/121575870,['추공'],디앤씨웹툰비즈,2023년 08월,"13,500원",9,https://www.yes24.com/Product/Goods/121575870?ReviewYn=Y,10.0,[],121575870
7,2023,8,조선미의 현실 육아 상담소 ,,https://www.yes24.com//Product/Goods/118380549,['조선미'],북하우스,2023년 04월,"15,750원",65,https://www.yes24.com/Product/Goods/118380549?ReviewYn=Y,9.9,"['#엄마는처음이라', '#부모는처음이라', '#부모가된다는것', '#부모와아이가행복한육아', '#이달의굿즈']",118380549
8,2023,8,최적의 공부 뇌,평범한 뇌도 탁월하게 만드는 두뇌 개조 프로젝트,https://www.yes24.com//Product/Goods/119815751,['이케가야 유지'],포레스트북스,2023년 06월,"15,120원",55,https://www.yes24.com/Product/Goods/119815751?ReviewYn=Y,9.8,['#이달의굿즈'],119815751
9,2023,8,보도 섀퍼의 돈,,https://www.yes24.com//Product/Goods/5141170,['보도 섀퍼'],에포케,2011년 05월,"15,030원",82,https://www.yes24.com/Product/Goods/5141170?ReviewYn=Y,9.3,"['#금융문맹탈출', '#재테크기초', '#부자되는법', '#돈이란무엇인가', '#톱클래스의비밀']",5141170
10,2023,8,설민석의 삼국지 대모험 13,여포의 마지막 꿈,https://www.yes24.com//Product/Goods/120810420,['단꿈아이'],단꿈아이,2023년 07월,"9,900원",62,https://www.yes24.com/Product/Goods/120810420?ReviewYn=Y,10.0,"['#어린이역사책', '#학습만화', '#하룻밤에끝내는삼국지', '#삼국지', '#중국에대하여']",120810420
11,2023,8,[예스리커버] 도파민네이션,쾌락 과잉 시대에서 균형 찾기 ,https://www.yes24.com//Product/Goods/108389546,['애나 렘키'],흐름출판,2022년 03월,"16,200원",87,https://www.yes24.com/Product/Goods/108389546?ReviewYn=Y,9.1,"['#마약', '#크레마클럽에있어요', '#뇌과학', '#스마트폰중독']",108389546
12,2023,8,주가 급등 사유 없음,세력의 주가급등 패턴을 찾는 공시 매뉴얼,https://www.yes24.com//Product/Goods/91199463,['장지웅'],이상미디랩,2020년 07월,"18,000원",210,https://www.yes24.com/Product/Goods/91199463?ReviewYn=Y,9.6,"['#공시', '#부자되는법', '#주식투자']",91199463
13,2023,8,잘못된 장소 잘못된 시간,,https://www.yes24.com//Product/Goods/120178685,['질리언 매캘리스터'],시옷북스,2023년 07월,"16,200원",24,https://www.yes24.com/Product/Goods/120178685?ReviewYn=Y,9.8,"['#압도적서스펜스', '#무아지경시간순삭', '#문학뉴스레터에소개된책']",120178685
14,2023,8,불안이 많은 아이,아이 스스로 일어서는 힘을 길러주는 방법 ,https://www.yes24.com//Product/Goods/120501980,['이다랑'],한빛라이프,2023년 08월,"16,200원",0,None,0,"['#부모는처음이라', '#불안']",120501980
15,2023,8,백년허리2 치료편,내 허리 사용 설명서,https://www.yes24.com//Product/Goods/101624325,['정선근'],언탱글링,2021년 05월,"16,650원",39,https://www.yes24.com/Product/Goods/101624325?ReviewYn=Y,9.4,"['#의사가알려주는건강법', '#예스티비', '#허리건강']",101624325
16,2023,8,누구도 나를 파괴할 수 없다,인생이라는 극한의 전쟁에서 끝내 승리하는 법,https://www.yes24.com//Product/Goods/119695724,['데이비드 고긴스'],웅진지식하우스,2023년 06월,"17,100원",97,https://www.yes24.com/Product/Goods/119695724?ReviewYn=Y,9.7,"['#크레마클럽에있어요', '#삶의자세', '#팩트폭행인생조언', '#멘탈챙겨']",119695724
17,2023,8,지적 대화를 위한 넓고 얕은 지식 1,한 권으로 현실 세계를 통달하는 지식 여행서,https://www.yes24.com//Product/Goods/86545658,['채사장'],웨일북,2020년 02월,"14,400원",107,https://www.yes24.com/Product/Goods/86545658?ReviewYn=Y,9.6,"['#이달의굿즈', '#크레마클럽에있어요', '#북클러버의선택', '#방탄책방', '#랜덤북자판기']",86545658
18,2023,8,애니캔,,https://www.yes24.com//Product/Goods/107689472,['은경'],별숲,2022년 03월,"10,800원",18,https://www.yes24.com/Product/Goods/107689472?ReviewYn=Y,9.5,"['#2023경남독서한마당선정도서', '#2023아침독서추천도서', '#독서지도안', '#SF동화']",107689472
